x_m,y_m,bldg_id,height_m,plan_area_frac,W_road_m,W_roof_m,roof_mat_id,wall_mat_id,road_mat_id,orientation_deg,ah_profile_id,AH_Wm2,is_urban
6125.0,2625.0,825,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6375.0,2625.0,826,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6625.0,2625.0,827,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6875.0,2625.0,828,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7125.0,2625.0,829,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7375.0,2625.0,830,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7625.0,2625.0,831,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7875.0,2625.0,832,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8125.0,2625.0,833,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8375.0,2625.0,834,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8625.0,2625.0,835,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8875.0,2625.0,836,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9125.0,2625.0,837,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9375.0,2625.0,838,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9625.0,2625.0,839,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9875.0,2625.0,840,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
10125.0,2625.0,841,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10375.0,2625.0,842,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10625.0,2625.0,843,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10875.0,2625.0,844,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11125.0,2625.0,845,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11375.0,2625.0,846,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11625.0,2625.0,847,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11875.0,2625.0,848,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12125.0,2625.0,849,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12375.0,2625.0,850,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12625.0,2625.0,851,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12875.0,2625.0,852,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13125.0,2625.0,853,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13375.0,2625.0,854,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13625.0,2625.0,855,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13875.0,2625.0,856,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14125.0,2625.0,857,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14375.0,2625.0,858,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14625.0,2625.0,859,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14875.0,2625.0,860,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15125.0,2625.0,861,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15375.0,2625.0,862,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15625.0,2625.0,863,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15875.0,2625.0,864,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16125.0,2625.0,865,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16375.0,2625.0,866,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16625.0,2625.0,867,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16875.0,2625.0,868,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17125.0,2625.0,869,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17375.0,2625.0,870,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17625.0,2625.0,871,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17875.0,2625.0,872,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18125.0,2625.0,873,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18375.0,2625.0,874,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18625.0,2625.0,875,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18875.0,2625.0,876,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19125.0,2625.0,877,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19375.0,2625.0,878,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19625.0,2625.0,879,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19875.0,2625.0,880,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
125.0,2875.0,881,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
375.0,2875.0,882,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
625.0,2875.0,883,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
875.0,2875.0,884,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1125.0,2875.0,885,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1375.0,2875.0,886,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1625.0,2875.0,887,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1875.0,2875.0,888,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2125.0,2875.0,889,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2375.0,2875.0,890,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2625.0,2875.0,891,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2875.0,2875.0,892,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3125.0,2875.0,893,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3375.0,2875.0,894,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3625.0,2875.0,895,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3875.0,2875.0,896,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4125.0,2875.0,897,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4375.0,2875.0,898,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4625.0,2875.0,899,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4875.0,2875.0,900,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5125.0,2875.0,901,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5375.0,2875.0,902,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5625.0,2875.0,903,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5875.0,2875.0,904,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6125.0,2875.0,905,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6375.0,2875.0,906,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6625.0,2875.0,907,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6875.0,2875.0,908,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7125.0,2875.0,909,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7375.0,2875.0,910,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7625.0,2875.0,911,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7875.0,2875.0,912,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8125.0,2875.0,913,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8375.0,2875.0,914,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8625.0,2875.0,915,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8875.0,2875.0,916,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9125.0,2875.0,917,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9375.0,2875.0,918,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9625.0,2875.0,919,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9875.0,2875.0,920,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
10125.0,2875.0,921,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10375.0,2875.0,922,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10625.0,2875.0,923,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10875.0,2875.0,924,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11125.0,2875.0,925,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11375.0,2875.0,926,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11625.0,2875.0,927,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11875.0,2875.0,928,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12125.0,2875.0,929,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12375.0,2875.0,930,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12625.0,2875.0,931,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12875.0,2875.0,932,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13125.0,2875.0,933,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13375.0,2875.0,934,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13625.0,2875.0,935,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13875.0,2875.0,936,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14125.0,2875.0,937,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14375.0,2875.0,938,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14625.0,2875.0,939,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14875.0,2875.0,940,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15125.0,2875.0,941,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15375.0,2875.0,942,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15625.0,2875.0,943,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15875.0,2875.0,944,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16125.0,2875.0,945,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16375.0,2875.0,946,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16625.0,2875.0,947,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16875.0,2875.0,948,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17125.0,2875.0,949,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17375.0,2875.0,950,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17625.0,2875.0,951,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17875.0,2875.0,952,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18125.0,2875.0,953,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18375.0,2875.0,954,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18625.0,2875.0,955,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18875.0,2875.0,956,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19125.0,2875.0,957,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19375.0,2875.0,958,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19625.0,2875.0,959,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19875.0,2875.0,960,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
125.0,3125.0,961,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
375.0,3125.0,962,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
625.0,3125.0,963,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
875.0,3125.0,964,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1125.0,3125.0,965,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1375.0,3125.0,966,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1625.0,3125.0,967,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1875.0,3125.0,968,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2125.0,3125.0,969,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2375.0,3125.0,970,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2625.0,3125.0,971,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2875.0,3125.0,972,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3125.0,3125.0,973,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3375.0,3125.0,974,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3625.0,3125.0,975,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3875.0,3125.0,976,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4125.0,3125.0,977,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4375.0,3125.0,978,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4625.0,3125.0,979,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4875.0,3125.0,980,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5125.0,3125.0,981,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5375.0,3125.0,982,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5625.0,3125.0,983,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5875.0,3125.0,984,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6125.0,3125.0,985,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6375.0,3125.0,986,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6625.0,3125.0,987,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6875.0,3125.0,988,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7125.0,3125.0,989,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7375.0,3125.0,990,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7625.0,3125.0,991,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7875.0,3125.0,992,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8125.0,3125.0,993,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8375.0,3125.0,994,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8625.0,3125.0,995,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8875.0,3125.0,996,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9125.0,3125.0,997,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9375.0,3125.0,998,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9625.0,3125.0,999,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9875.0,3125.0,1000,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
10125.0,3125.0,1001,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10375.0,3125.0,1002,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10625.0,3125.0,1003,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10875.0,3125.0,1004,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11125.0,3125.0,1005,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11375.0,3125.0,1006,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11625.0,3125.0,1007,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11875.0,3125.0,1008,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12125.0,3125.0,1009,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12375.0,3125.0,1010,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12625.0,3125.0,1011,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12875.0,3125.0,1012,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13125.0,3125.0,1013,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13375.0,3125.0,1014,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13625.0,3125.0,1015,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13875.0,3125.0,1016,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14125.0,3125.0,1017,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14375.0,3125.0,1018,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14625.0,3125.0,1019,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14875.0,3125.0,1020,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15125.0,3125.0,1021,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15375.0,3125.0,1022,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15625.0,3125.0,1023,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15875.0,3125.0,1024,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16125.0,3125.0,1025,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16375.0,3125.0,1026,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16625.0,3125.0,1027,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16875.0,3125.0,1028,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17125.0,3125.0,1029,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17375.0,3125.0,1030,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17625.0,3125.0,1031,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17875.0,3125.0,1032,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18125.0,3125.0,1033,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18375.0,3125.0,1034,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18625.0,3125.0,1035,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18875.0,3125.0,1036,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19125.0,3125.0,1037,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19375.0,3125.0,1038,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19625.0,3125.0,1039,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19875.0,3125.0,1040,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
125.0,3375.0,1041,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
375.0,3375.0,1042,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
625.0,3375.0,1043,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
875.0,3375.0,1044,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1125.0,3375.0,1045,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1375.0,3375.0,1046,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1625.0,3375.0,1047,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
1875.0,3375.0,1048,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2125.0,3375.0,1049,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2375.0,3375.0,1050,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2625.0,3375.0,1051,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
2875.0,3375.0,1052,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3125.0,3375.0,1053,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3375.0,3375.0,1054,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3625.0,3375.0,1055,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
3875.0,3375.0,1056,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4125.0,3375.0,1057,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4375.0,3375.0,1058,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4625.0,3375.0,1059,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
4875.0,3375.0,1060,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5125.0,3375.0,1061,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5375.0,3375.0,1062,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5625.0,3375.0,1063,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
5875.0,3375.0,1064,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6125.0,3375.0,1065,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6375.0,3375.0,1066,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6625.0,3375.0,1067,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
6875.0,3375.0,1068,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7125.0,3375.0,1069,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7375.0,3375.0,1070,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7625.0,3375.0,1071,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
7875.0,3375.0,1072,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8125.0,3375.0,1073,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8375.0,3375.0,1074,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8625.0,3375.0,1075,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
8875.0,3375.0,1076,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9125.0,3375.0,1077,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9375.0,3375.0,1078,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9625.0,3375.0,1079,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
9875.0,3375.0,1080,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
10125.0,3375.0,1081,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10375.0,3375.0,1082,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10625.0,3375.0,1083,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
10875.0,3375.0,1084,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11125.0,3375.0,1085,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11375.0,3375.0,1086,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11625.0,3375.0,1087,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
11875.0,3375.0,1088,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12125.0,3375.0,1089,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12375.0,3375.0,1090,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12625.0,3375.0,1091,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
12875.0,3375.0,1092,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13125.0,3375.0,1093,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13375.0,3375.0,1094,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13625.0,3375.0,1095,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
13875.0,3375.0,1096,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14125.0,3375.0,1097,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14375.0,3375.0,1098,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14625.0,3375.0,1099,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
14875.0,3375.0,1100,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15125.0,3375.0,1101,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15375.0,3375.0,1102,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15625.0,3375.0,1103,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
15875.0,3375.0,1104,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16125.0,3375.0,1105,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16375.0,3375.0,1106,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16625.0,3375.0,1107,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
16875.0,3375.0,1108,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17125.0,3375.0,1109,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17375.0,3375.0,1110,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17625.0,3375.0,1111,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
17875.0,3375.0,1112,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18125.0,3375.0,1113,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18375.0,3375.0,1114,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18625.0,3375.0,1115,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
18875.0,3375.0,1116,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19125.0,3375.0,1117,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19375.0,3375.0,1118,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19625.0,3375.0,1119,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
19875.0,3375.0,1120,0.0,0.00,0.0,0.0,1,1,1,0.0,0,0.0,0
125.0,3625.0,1121,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
375.0,3625.0,1122,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
625.0,3625.0,1123,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
875.0,3625.0,1124,15.0,0.05,10.0,10.0,2,2,2,0.0,0,30.0,1
